pos,corr_resp,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,trial.started,fixation.started,line1.started,line2.started,line3.started,line4.started,fixation.stopped,probe.started,key_resp.started,trial.stopped,trials.key_resp.keys,trials.key_resp.corr,trials.key_resp.rt,trials.key_resp.duration,trials_2.key_resp.keys,trials_2.key_resp.corr,trials_2.key_resp.rt,trials_2.key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
-50,x,193,1,48,x,1,0.3957373999292031,None,48,1,193,1,,,,,476.107929199934,,476.0937393999193,476.107929199934,477.1079301999416,477.1079301999416,477.1079301999416,477.1079301999416,477.1079301999416,478.107450600015,478.107450600015,478.50925250002183,x,1,0.3957373999292031,None,,,,,564955,001,2024-10-17_11h49.46.040,motor_sequence,2024.2.1post4,59.923908655285594,2024-10-17 11h50.02.882028 +0530,
50,c,194,2,48,c,1,0.3140221999492496,None,48,2,194,2,,,,,478.52387309994083,,478.50981949991547,478.52387309994083,479.5239426000044,479.5239426000044,479.5239426000044,479.5239426000044,479.5239426000044,480.52397550002206,480.52397550002206,480.84291389991995,c,1,0.3140221999492496,None,,,,,564955,001,2024-10-17_11h49.46.040,motor_sequence,2024.2.1post4,59.923908655285594,2024-10-17 11h50.02.882028 +0530,
150,v,195,3,48,v,1,0.3409500999841839,None,48,3,195,3,,,,,480.85724109993316,,480.8435401999159,480.85724109993316,481.8573387999786,481.8573387999786,481.8573387999786,481.8573387999786,481.8573387999786,482.85684070002753,482.85684070002753,483.208679299918,v,1,0.3409500999841839,None,,,,,564955,001,2024-10-17_11h49.46.040,motor_sequence,2024.2.1post4,59.923908655285594,2024-10-17 11h50.02.882028 +0530,
-150,z,196,0,49,z,1,0.47699310001917183,None,49,0,196,0,,,,,483.22321680001915,,483.20907679991797,483.22321680001915,484.2234830999514,484.2234830999514,484.2234830999514,484.2234830999514,484.2234830999514,485.22376109997276,485.22376109997276,485.7089886999456,z,1,0.47699310001917183,None,,,,,564955,001,2024-10-17_11h49.46.040,motor_sequence,2024.2.1post4,59.923908655285594,2024-10-17 11h50.02.882028 +0530,
-50,x,197,1,49,x,1,0.35802690009586513,None,49,1,197,1,,,,,485.7232598999981,,485.70951670000795,485.7232598999981,486.7228316999972,486.7228316999972,486.7228316999972,486.7228316999972,486.7228316999972,487.723708699923,487.723708699923,488.0910190999275,x,1,0.35802690009586513,None,,,,,564955,001,2024-10-17_11h49.46.040,motor_sequence,2024.2.1post4,59.923908655285594,2024-10-17 11h50.02.882028 +0530,
50,c,198,2,49,c,1,0.38735720003023744,None,49,2,198,2,,,,,488.106711099972,,488.0915340000065,488.106711099972,489.1060476999264,489.1060476999264,489.1060476999264,489.1060476999264,489.1060476999264,490.1059248999227,490.1059248999227,490.50853290001396,c,1,0.38735720003023744,None,,,,,564955,001,2024-10-17_11h49.46.040,motor_sequence,2024.2.1post4,59.923908655285594,2024-10-17 11h50.02.882028 +0530,
150,v,199,3,49,v,1,0.29125270002987236,None,49,3,199,3,,,,,490.52261149999686,,490.5090841000201,490.52261149999686,491.52242319996003,491.52242319996003,491.52242319996003,491.52242319996003,491.52242319996003,492.5220174000133,492.5220174000133,492.8248269999167,v,1,0.29125270002987236,None,,,,,564955,001,2024-10-17_11h49.46.040,motor_sequence,2024.2.1post4,59.923908655285594,2024-10-17 11h50.02.882028 +0530,
-150,z,0,0,0,z,1,0.6840173000236973,None,,,,,0,0,0,0,493.2006332000019,,493.194820899982,493.2006332000019,493.8387352999998,493.8387352999998,493.8387352999998,493.8387352999998,494.205271899933,494.83837769995444,494.83837769995444,495.52506709995214,,,,,z,1,0.6840173000236973,None,564955,001,2024-10-17_11h49.46.040,motor_sequence,2024.2.1post4,59.923908655285594,2024-10-17 11h50.02.882028 +0530,
50,c,1,1,0,c,1,0.9096192999277264,None,,,,,0,1,1,2,495.5386142999632,,495.52564839995466,495.5386142999632,496.53846890002023,496.53846890002023,496.53846890002023,496.53846890002023,496.53846890002023,497.53856219991576,497.53856219991576,498.4564348999411,,,,,c,1,0.9096192999277264,None,564955,001,2024-10-17_11h49.46.040,motor_sequence,2024.2.1post4,59.923908655285594,2024-10-17 11h50.02.882028 +0530,
50,c,2,2,1,c,1,0.9657097000163049,None,,,,,1,2,2,2,498.4717529999325,,498.4568689999869,498.4717529999325,499.4714851999888,499.4714851999888,499.4714851999888,499.4714851999888,499.4714851999888,500.4715813000221,500.4715813000221,501.43969979998656,,,,,c,1,0.9657097000163049,None,564955,001,2024-10-17_11h49.46.040,motor_sequence,2024.2.1post4,59.923908655285594,2024-10-17 11h50.02.882028 +0530,
150,v,3,3,0,v,1,0.8544101999141276,None,,,,,0,3,3,3,501.45485029998235,,501.44021209992934,501.45485029998235,502.45400689996313,502.45400689996313,502.45400689996313,502.45400689996313,502.45400689996313,503.45377919997554,503.45377919997554,504.32280600001104,,,,,v,1,0.8544101999141276,None,564955,001,2024-10-17_11h49.46.040,motor_sequence,2024.2.1post4,59.923908655285594,2024-10-17 11h50.02.882028 +0530,
-50,x,4,4,0,x,1,0.8801291000563651,None,,,,,0,4,4,1,504.33700379997026,,504.3231491999468,504.33700379997026,505.33765040000435,505.33765040000435,505.33765040000435,505.33765040000435,505.33765040000435,506.3373428999912,506.3373428999912,507.22289390000515,,,,,x,1,0.8801291000563651,None,564955,001,2024-10-17_11h49.46.040,motor_sequence,2024.2.1post4,59.923908655285594,2024-10-17 11h50.02.882028 +0530,
-50,x,5,5,1,x,1,0.6965017999755219,None,,,,,1,5,5,1,507.2369251999771,,507.22346719994675,507.2369251999771,508.23679519991856,508.23679519991856,508.23679519991856,508.23679519991856,508.23679519991856,509.237005700008,509.237005700008,509.93877250002697,,,,,x,1,0.6965017999755219,None,564955,001,2024-10-17_11h49.46.040,motor_sequence,2024.2.1post4,59.923908655285594,2024-10-17 11h50.02.882028 +0530,
-150,z,6,6,1,z,1,0.8008547999197617,None,,,,,1,6,6,0,509.95319749997,,509.93934219994117,509.95319749997,510.9535935999593,510.9535935999593,510.9535935999593,510.9535935999593,510.9535935999593,511.95317869994324,511.95317869994324,512.7716539999237,,,,,z,1,0.8008547999197617,None,564955,001,2024-10-17_11h49.46.040,motor_sequence,2024.2.1post4,59.923908655285594,2024-10-17 11h50.02.882028 +0530,
50,c,7,7,2,c,1,0.8427432999014854,None,,,,,2,7,7,2,512.7861933999229,,512.7722590999911,512.7861933999229,513.7863390999846,513.7863390999846,513.7863390999846,513.7863390999846,513.7863390999846,514.7867173999548,514.7867173999548,515.6380234999815,,,,,c,1,0.8427432999014854,None,564955,001,2024-10-17_11h49.46.040,motor_sequence,2024.2.1post4,59.923908655285594,2024-10-17 11h50.02.882028 +0530,
-50,x,8,8,2,x,1,0.6653751999838278,None,,,,,2,8,8,1,515.6526141000213,,515.6386078000069,515.6526141000213,516.6525172999827,516.6525172999827,516.6525172999827,516.6525172999827,516.6525172999827,517.6525644999929,517.6525644999929,518.321506200009,,,,,x,1,0.6653751999838278,None,564955,001,2024-10-17_11h49.46.040,motor_sequence,2024.2.1post4,59.923908655285594,2024-10-17 11h50.02.882028 +0530,
-150,z,9,9,2,z,1,0.6701704000588506,None,,,,,2,9,9,0,518.3356229999335,,518.322036699974,518.3356229999335,519.3355641999515,519.3355641999515,519.3355641999515,519.3355641999515,519.3355641999515,520.3352739999536,520.3352739999536,521.0209838999435,,,,,z,1,0.6701704000588506,None,564955,001,2024-10-17_11h49.46.040,motor_sequence,2024.2.1post4,59.923908655285594,2024-10-17 11h50.02.882028 +0530,
50,c,10,10,3,c,1,0.886366399936378,None,,,,,3,10,10,2,521.0353762999875,,521.0215858999873,521.0353762999875,522.0353170000017,522.0353170000017,522.0353170000017,522.0353170000017,522.0353170000017,523.0351942999987,523.0351942999987,523.9373554999474,,,,,c,1,0.886366399936378,None,564955,001,2024-10-17_11h49.46.040,motor_sequence,2024.2.1post4,59.923908655285594,2024-10-17 11h50.02.882028 +0530,
50,c,11,11,4,c,1,0.6124026000034064,None,,,,,4,11,11,2,523.9514444000088,,523.9380072000204,523.9514444000088,524.9513383000158,524.9513383000158,524.9513383000158,524.9513383000158,524.9513383000158,525.951801899937,525.951801899937,526.5702321999706,,,,,c,1,0.6124026000034064,None,564955,001,2024-10-17_11h49.46.040,motor_sequence,2024.2.1post4,59.923908655285594,2024-10-17 11h50.02.882028 +0530,
-150,z,12,12,3,z,1,0.6828139000572264,None,,,,,3,12,12,0,526.5843982999213,,526.5707775999326,526.5843982999213,527.5843801000156,527.5843801000156,527.5843801000156,527.5843801000156,527.5843801000156,528.5845091999508,528.5845091999508,529.270602399949,,,,,z,1,0.6828139000572264,None,564955,001,2024-10-17_11h49.46.040,motor_sequence,2024.2.1post4,59.923908655285594,2024-10-17 11h50.02.882028 +0530,
150,v,13,13,1,v,1,0.6396504000294954,None,,,,,1,13,13,3,529.2858909999486,,529.2714171999833,529.2858909999486,530.2846530999523,530.2846530999523,530.2846530999523,530.2846530999523,530.2846530999523,531.2834784999723,531.2834784999723,531.9367664000019,,,,,v,1,0.6396504000294954,None,564955,001,2024-10-17_11h49.46.040,motor_sequence,2024.2.1post4,59.923908655285594,2024-10-17 11h50.02.882028 +0530,
-50,x,14,14,3,x,1,0.6757512000622228,None,,,,,3,14,14,1,531.9519231999293,,531.937136100023,531.9519231999293,532.9502195999958,532.9502195999958,532.9502195999958,532.9502195999958,532.967139699962,533.950429599965,533.950429599965,534.636069900007,,,,,x,1,0.6757512000622228,None,564955,001,2024-10-17_11h49.46.040,motor_sequence,2024.2.1post4,59.923908655285594,2024-10-17 11h50.02.882028 +0530,
50,c,15,15,5,c,1,0.7496292000869289,None,,,,,5,15,15,2,534.6500967999455,,534.6366462999722,534.6500967999455,535.6501690000296,535.6501690000296,535.6501690000296,535.6501690000296,535.6501690000296,536.6500609000213,536.6500609000213,537.4023443999467,,,,,c,1,0.7496292000869289,None,564955,001,2024-10-17_11h49.46.040,motor_sequence,2024.2.1post4,59.923908655285594,2024-10-17 11h50.02.882028 +0530,
50,c,16,16,6,c,1,0.6859660999616608,None,,,,,6,16,16,2,537.4163260000059,,537.4029214999173,537.4163260000059,538.4165667999769,538.4165667999769,538.4165667999769,538.4165667999769,538.4165667999769,539.4159968999447,539.4159968999447,540.1185203000205,,,,,c,1,0.6859660999616608,None,564955,001,2024-10-17_11h49.46.040,motor_sequence,2024.2.1post4,59.923908655285594,2024-10-17 11h50.02.882028 +0530,
150,v,17,17,2,v,1,0.6419684999855235,None,,,,,2,17,17,3,540.1327603999525,,540.1190561000258,540.1327603999525,541.1328983999556,541.1328983999556,541.1328983999556,541.1328983999556,541.1328983999556,542.1322866999544,542.1322866999544,542.7848843999673,,,,,v,1,0.6419684999855235,None,564955,001,2024-10-17_11h49.46.040,motor_sequence,2024.2.1post4,59.923908655285594,2024-10-17 11h50.02.882028 +0530,
150,v,18,18,3,v,1,0.7926068999804556,None,,,,,3,18,18,3,542.7993042999879,,542.7854575000238,542.7993042999879,543.7992544999579,543.7992544999579,543.7992544999579,543.7992544999579,543.7992544999579,544.7990626000101,544.7990626000101,545.6008963999338,,,,,v,1,0.7926068999804556,None,564955,001,2024-10-17_11h49.46.040,motor_sequence,2024.2.1post4,59.923908655285594,2024-10-17 11h50.02.882028 +0530,
150,v,19,19,4,v,1,0.7235893999459222,None,,,,,4,19,19,3,545.6154447000008,,545.6014566000085,545.6154447000008,546.6154597999994,546.6154597999994,546.6154597999994,546.6154597999994,546.6154597999994,547.6151681999909,547.6151681999909,548.3503126000287,,,,,v,1,0.7235893999459222,None,564955,001,2024-10-17_11h49.46.040,motor_sequence,2024.2.1post4,59.923908655285594,2024-10-17 11h50.02.882028 +0530,
150,v,20,20,5,v,1,0.7306076000677422,None,,,,,5,20,20,3,548.3649579000194,,548.3510066999588,548.3649579000194,549.3651450999314,549.3651450999314,549.3651450999314,549.3651450999314,549.3651450999314,550.3649286000291,550.3649286000291,551.1005666999845,,,,,v,1,0.7306076000677422,None,564955,001,2024-10-17_11h49.46.040,motor_sequence,2024.2.1post4,59.923908655285594,2024-10-17 11h50.02.882028 +0530,
150,v,21,21,6,v,1,0.6406696999911219,None,,,,,6,21,21,3,551.1147712999955,,551.1011167999823,551.1147712999955,552.1147161999252,552.1147161999252,552.1147161999252,552.1147161999252,552.1147161999252,553.1144264999311,553.1144264999311,553.7670626000036,,,,,v,1,0.6406696999911219,None,564955,001,2024-10-17_11h49.46.040,motor_sequence,2024.2.1post4,59.923908655285594,2024-10-17 11h50.02.882028 +0530,
-150,z,22,22,4,z,1,0.7102639999939129,None,,,,,4,22,22,0,553.7804301999277,,553.7673752999399,553.7804301999277,554.7813338999404,554.7813338999404,554.7813338999404,554.7813338999404,554.7813338999404,555.7809376999503,555.7809376999503,556.4998347000219,,,,,z,1,0.7102639999939129,None,564955,001,2024-10-17_11h49.46.040,motor_sequence,2024.2.1post4,59.923908655285594,2024-10-17 11h50.02.882028 +0530,
-150,z,23,23,5,z,1,0.7016557999886572,None,,,,,5,23,23,0,556.5143937999383,,556.5004173999187,556.5143937999383,557.5141809999477,557.5141809999477,557.5141809999477,557.5141809999477,557.5141809999477,558.5140488999896,558.5140488999896,559.2330365999369,,,,,z,1,0.7016557999886572,None,564955,001,2024-10-17_11h49.46.040,motor_sequence,2024.2.1post4,59.923908655285594,2024-10-17 11h50.02.882028 +0530,
50,c,24,24,7,c,1,0.6736551999347284,None,,,,,7,24,24,2,559.247016999987,,559.2336313999258,559.247016999987,560.2476696999511,560.2476696999511,560.2476696999511,560.2476696999511,560.2476696999511,561.2469074999681,561.2469074999681,561.9321437999606,,,,,c,1,0.6736551999347284,None,564955,001,2024-10-17_11h49.46.040,motor_sequence,2024.2.1post4,59.923908655285594,2024-10-17 11h50.02.882028 +0530,
150,v,25,25,7,v,1,0.6306753000244498,None,,,,,7,25,25,3,561.946787099936,,561.9327233999502,561.946787099936,562.946537300013,562.946537300013,562.946537300013,562.946537300013,562.946537300013,563.946461900021,563.946461900021,564.5830860999413,,,,,v,1,0.6306753000244498,None,564955,001,2024-10-17_11h49.46.040,motor_sequence,2024.2.1post4,59.923908655285594,2024-10-17 11h50.02.882028 +0530,
150,v,26,26,8,v,1,0.5284322999650612,None,,,,,8,26,26,3,564.5965872999514,,564.5836727999849,564.5965872999514,565.5961836000206,565.5961836000206,565.5961836000206,565.5961836000206,565.5961836000206,566.5962572999997,566.5962572999997,567.1318328999914,,,,,v,1,0.5284322999650612,None,564955,001,2024-10-17_11h49.46.040,motor_sequence,2024.2.1post4,59.923908655285594,2024-10-17 11h50.02.882028 +0530,
50,c,27,27,8,c,1,0.7739474999252707,None,,,,,8,27,27,2,567.1460916999495,,567.1323914999375,567.1460916999495,568.1460000999505,568.1460000999505,568.1460000999505,568.1460000999505,568.1460000999505,569.1459485000232,569.1459485000232,569.9315084000118,,,,,c,1,0.7739474999252707,None,564955,001,2024-10-17_11h49.46.040,motor_sequence,2024.2.1post4,59.923908655285594,2024-10-17 11h50.02.882028 +0530,
-150,z,28,28,6,z,1,0.7826586998999119,None,,,,,6,28,28,0,569.945674699964,,569.9321408999385,569.945674699964,570.945749699953,570.945749699953,570.945749699953,570.945749699953,570.945749699953,571.9455659999512,571.9455659999512,572.7315663999179,,,,,z,1,0.7826586998999119,None,564955,001,2024-10-17_11h49.46.040,motor_sequence,2024.2.1post4,59.923908655285594,2024-10-17 11h50.02.882028 +0530,
50,c,29,29,9,c,1,0.7517591998912394,None,,,,,9,29,29,2,572.7455859999172,,572.7322278999491,572.7455859999172,573.7453579999274,573.7453579999274,573.7453579999274,573.7453579999274,573.7453579999274,574.7448623999953,574.7448623999953,575.514199999976,,,,,c,1,0.7517591998912394,None,564955,001,2024-10-17_11h49.46.040,motor_sequence,2024.2.1post4,59.923908655285594,2024-10-17 11h50.02.882028 +0530,
150,v,30,30,9,v,1,0.5492030999157578,None,,,,,9,30,30,3,575.5283334000269,,575.5147684999974,575.5283334000269,576.5280389999971,576.5280389999971,576.5280389999971,576.5280389999971,576.5280389999971,577.5276984999655,577.5276984999655,578.080459699966,,,,,v,1,0.5492030999157578,None,564955,001,2024-10-17_11h49.46.040,motor_sequence,2024.2.1post4,59.923908655285594,2024-10-17 11h50.02.882028 +0530,
-50,x,31,31,4,x,1,0.7549002999439836,None,,,,,4,31,31,1,578.0946959999856,,578.0810741999885,578.0946959999856,579.0946427999297,579.0946427999297,579.0946427999297,579.0946427999297,579.0946427999297,580.0944373999955,580.0944373999955,580.8632610000204,,,,,x,1,0.7549002999439836,None,564955,001,2024-10-17_11h49.46.040,motor_sequence,2024.2.1post4,59.923908655285594,2024-10-17 11h50.02.882028 +0530,
-50,x,32,32,5,x,1,0.4551337000448257,None,,,,,5,32,32,1,580.877773599932,,580.86386329995,580.877773599932,581.8772194000194,581.8772194000194,581.8772194000194,581.8772194000194,581.8772194000194,582.8773289999226,582.8773289999226,583.3462157999165,,,,,x,1,0.4551337000448257,None,564955,001,2024-10-17_11h49.46.040,motor_sequence,2024.2.1post4,59.923908655285594,2024-10-17 11h50.02.882028 +0530,
-50,x,33,33,6,x,1,0.5493299999507144,None,,,,,6,33,33,1,583.3606322000269,,583.346800899948,583.3606322000269,584.3606069999514,584.3606069999514,584.3606069999514,584.3606069999514,584.3606069999514,585.3605399000226,585.3605399000226,585.912736200029,,,,,x,1,0.5493299999507144,None,564955,001,2024-10-17_11h49.46.040,motor_sequence,2024.2.1post4,59.923908655285594,2024-10-17 11h50.02.882028 +0530,
-150,z,34,34,7,z,1,0.7503322999691591,None,,,,,7,34,34,0,585.9269291999517,,585.91330200003,585.9269291999517,586.9271272999467,586.9271272999467,586.9271272999467,586.9271272999467,586.9271272999467,587.9268868999789,587.9268868999789,588.6795868999325,,,,,z,1,0.7503322999691591,None,564955,001,2024-10-17_11h49.46.040,motor_sequence,2024.2.1post4,59.923908655285594,2024-10-17 11h50.02.882028 +0530,
-50,x,35,35,7,x,1,0.616415899945423,None,,,,,7,35,35,1,588.693381799967,,588.6801453999942,588.693381799967,589.6931425000075,589.6931425000075,589.6931425000075,589.6931425000075,589.6931425000075,590.6927195999306,590.6927195999306,591.3124426000286,,,,,x,1,0.616415899945423,None,564955,001,2024-10-17_11h49.46.040,motor_sequence,2024.2.1post4,59.923908655285594,2024-10-17 11h50.02.882028 +0530,
-50,x,36,36,8,x,1,0.547093200031668,None,,,,,8,36,36,1,591.3262158000143,,591.3130318999756,591.3262158000143,592.3259736999171,592.3259736999171,592.3259736999171,592.3259736999171,592.3259736999171,593.3262157000136,593.3262157000136,593.8784175999463,,,,,x,1,0.547093200031668,None,564955,001,2024-10-17_11h49.46.040,motor_sequence,2024.2.1post4,59.923908655285594,2024-10-17 11h50.02.882028 +0530,
150,v,37,37,10,v,1,1.3629681000020355,None,,,,,10,37,37,3,593.8930362999672,,593.8789925000165,593.8930362999672,594.8923135999357,594.8923135999357,594.8923135999357,594.8923135999357,594.8923135999357,595.8927505000029,595.8927505000029,597.2612020999659,,,,,v,1,1.3629681000020355,None,564955,001,2024-10-17_11h49.46.040,motor_sequence,2024.2.1post4,59.923908655285594,2024-10-17 11h50.02.882028 +0530,
-150,z,38,38,8,z,1,0.8482106999726966,None,,,,,8,38,38,0,597.2757291999878,,597.2618044000119,597.2757291999878,598.2755426999647,598.2755426999647,598.2755426999647,598.2755426999647,598.2755426999647,599.2751966000069,599.2751966000069,600.1275396000128,,,,,z,1,0.8482106999726966,None,564955,001,2024-10-17_11h49.46.040,motor_sequence,2024.2.1post4,59.923908655285594,2024-10-17 11h50.02.882028 +0530,
150,v,39,39,11,v,1,0.763455200009048,None,,,,,11,39,39,3,600.1419015999418,,600.128132599988,600.1419015999418,601.1416015999857,601.1416015999857,601.1416015999857,601.1416015999857,601.1416015999857,602.1416317999829,602.1416317999829,602.9107576999813,,,,,v,1,0.763455200009048,None,564955,001,2024-10-17_11h49.46.040,motor_sequence,2024.2.1post4,59.923908655285594,2024-10-17 11h50.02.882028 +0530,
50,c,40,40,10,c,1,0.9783395999111235,None,,,,,10,40,40,2,602.9249388999306,,602.9113490999443,602.9249388999306,603.9249210000271,603.9249210000271,603.9249210000271,603.9249210000271,603.9249210000271,604.9246472999221,604.9246472999221,605.9099268999416,,,,,c,1,0.9783395999111235,None,564955,001,2024-10-17_11h49.46.040,motor_sequence,2024.2.1post4,59.923908655285594,2024-10-17 11h50.02.882028 +0530,
50,c,41,41,11,c,1,0.7554612999083474,None,,,,,11,41,41,2,605.9243730999297,,605.910494199954,605.9243730999297,606.9252957999706,606.9252957999706,606.9252957999706,606.9252957999706,606.9252957999706,607.9244627000298,607.9244627000298,608.6933027999476,,,,,c,1,0.7554612999083474,None,564955,001,2024-10-17_11h49.46.040,motor_sequence,2024.2.1post4,59.923908655285594,2024-10-17 11h50.02.882028 +0530,
50,c,42,42,12,c,1,0.5501919001108035,None,,,,,12,42,42,2,608.7073403999675,,608.6938961999258,608.7073403999675,609.7072794999694,609.7072794999694,609.7072794999694,609.7072794999694,609.7072794999694,610.7070238000015,610.7070238000015,611.2599369999953,,,,,c,1,0.5501919001108035,None,564955,001,2024-10-17_11h49.46.040,motor_sequence,2024.2.1post4,59.923908655285594,2024-10-17 11h50.02.882028 +0530,
150,v,43,43,12,v,1,0.6048319999827072,None,,,,,12,43,43,3,611.2736580999335,,611.2605470999843,611.2736580999335,612.2736768999603,612.2736768999603,612.2736768999603,612.2736768999603,612.2736768999603,613.2733997999458,613.2733997999458,613.8923282999313,,,,,v,1,0.6048319999827072,None,564955,001,2024-10-17_11h49.46.040,motor_sequence,2024.2.1post4,59.923908655285594,2024-10-17 11h50.02.882028 +0530,
-150,z,44,44,9,z,1,0.8515735999681056,None,,,,,9,44,44,0,613.9063571000006,,613.8929191000061,613.9063571000006,614.9067197999684,614.9067197999684,614.9067197999684,614.9067197999684,614.9067197999684,615.9065370999742,615.9065370999742,616.7754120000172,,,,,z,1,0.8515735999681056,None,564955,001,2024-10-17_11h49.46.040,motor_sequence,2024.2.1post4,59.923908655285594,2024-10-17 11h50.02.882028 +0530,
150,v,45,45,13,v,1,0.7499115000246093,None,,,,,13,45,45,3,616.7897803999949,,616.7759898999939,616.7897803999949,617.789385800017,617.789385800017,617.789385800017,617.789385800017,617.789385800017,618.7895093000261,618.7895093000261,619.5420233999612,,,,,v,1,0.7499115000246093,None,564955,001,2024-10-17_11h49.46.040,motor_sequence,2024.2.1post4,59.923908655285594,2024-10-17 11h50.02.882028 +0530,
-50,x,46,46,9,x,1,0.6633567999815568,None,,,,,9,46,46,1,619.5558703999268,,619.5425892999629,619.5558703999268,620.5557363999542,620.5557363999542,620.5557363999542,620.5557363999542,620.5557363999542,621.5558389999205,621.5558389999205,622.2243365999311,,,,,x,1,0.6633567999815568,None,564955,001,2024-10-17_11h49.46.040,motor_sequence,2024.2.1post4,59.923908655285594,2024-10-17 11h50.02.882028 +0530,
-50,x,47,47,10,x,1,0.6694279999937862,None,,,,,10,47,47,1,622.2389270999702,,622.2247164000291,622.2389270999702,623.2390131999273,623.2390131999273,623.2390131999273,623.2390131999273,623.2390131999273,624.2382933999179,624.2382933999179,624.9243923999602,,,,,x,1,0.6694279999937862,None,564955,001,2024-10-17_11h49.46.040,motor_sequence,2024.2.1post4,59.923908655285594,2024-10-17 11h50.02.882028 +0530,
150,v,48,48,14,v,1,0.665308800060302,None,,,,,14,48,48,3,624.9387158999452,,624.9249953000108,624.9387158999452,625.9387069999939,625.9387069999939,625.9387069999939,625.9387069999939,625.9387069999939,626.9386138999835,626.9386138999835,627.6081775999628,,,,,v,1,0.665308800060302,None,564955,001,2024-10-17_11h49.46.040,motor_sequence,2024.2.1post4,59.923908655285594,2024-10-17 11h50.02.882028 +0530,
150,v,49,49,15,v,1,0.6865939000854269,None,,,,,15,49,49,3,627.6222307999851,,627.6088149999268,627.6222307999851,628.6209293999709,628.6209293999709,628.6209293999709,628.6209293999709,628.6383453999879,629.621536099934,629.621536099934,630.3237476999639,,,,,v,1,0.6865939000854269,None,564955,001,2024-10-17_11h49.46.040,motor_sequence,2024.2.1post4,59.923908655285594,2024-10-17 11h50.02.882028 +0530,
50,c,50,50,13,c,1,0.6137024000054225,None,,,,,13,50,50,2,630.3384802999208,,630.3243533999193,630.3384802999208,631.3379983999766,631.3379983999766,631.3379983999766,631.3379983999766,631.3379983999766,632.3375887000002,632.3375887000002,632.95682880003,,,,,c,1,0.6137024000054225,None,564955,001,2024-10-17_11h49.46.040,motor_sequence,2024.2.1post4,59.923908655285594,2024-10-17 11h50.02.882028 +0530,
-50,x,51,51,11,x,1,0.6532738999230787,None,,,,,11,51,51,1,632.9706467000069,,632.9574125999352,632.9706467000069,633.9707875000313,633.9707875000313,633.9707875000313,633.9707875000313,633.9707875000313,634.9709825000027,634.9709825000027,635.6389452000149,,,,,x,1,0.6532738999230787,None,564955,001,2024-10-17_11h49.46.040,motor_sequence,2024.2.1post4,59.923908655285594,2024-10-17 11h50.02.882028 +0530,
150,v,52,52,16,v,1,0.6113701000576839,None,,,,,16,52,52,3,635.6537733000005,,635.6395172999473,635.6537733000005,636.6537198999431,636.6537198999431,636.6537198999431,636.6537198999431,636.6537198999431,637.6536331999814,637.6536331999814,638.2727869999362,,,,,v,1,0.6113701000576839,None,564955,001,2024-10-17_11h49.46.040,motor_sequence,2024.2.1post4,59.923908655285594,2024-10-17 11h50.02.882028 +0530,
-150,z,53,53,10,z,1,0.8745055999606848,None,,,,,10,53,53,0,638.287098199944,,638.273354099947,638.287098199944,639.2867961999727,639.2867961999727,639.2867961999727,639.2867961999727,639.2867961999727,640.2868236999493,640.2868236999493,641.1724118000129,,,,,z,1,0.8745055999606848,None,564955,001,2024-10-17_11h49.46.040,motor_sequence,2024.2.1post4,59.923908655285594,2024-10-17 11h50.02.882028 +0530,
150,v,54,54,17,v,1,0.7327598999254405,None,,,,,17,54,54,3,641.1866252999753,,641.1729856999591,641.1866252999753,642.1867132999469,642.1867132999469,642.1867132999469,642.1867132999469,642.1867132999469,643.1864158000099,643.1864158000099,643.9228315999499,,,,,v,1,0.7327598999254405,None,564955,001,2024-10-17_11h49.46.040,motor_sequence,2024.2.1post4,59.923908655285594,2024-10-17 11h50.02.882028 +0530,
-50,x,55,55,12,x,1,0.7574673000490293,None,,,,,12,55,55,1,643.9363969999831,,643.9234207000118,643.9363969999831,644.9361463999376,644.9361463999376,644.9361463999376,644.9361463999376,644.9361463999376,645.936195599963,645.936195599963,646.7047296999954,,,,,x,1,0.7574673000490293,None,564955,001,2024-10-17_11h49.46.040,motor_sequence,2024.2.1post4,59.923908655285594,2024-10-17 11h50.02.882028 +0530,
150,v,56,56,18,v,1,0.6957424998981878,None,,,,,18,56,56,3,646.7193272999721,,646.7052864999278,646.7193272999721,647.7188250999898,647.7188250999898,647.7188250999898,647.7188250999898,647.7188250999898,648.7193446999881,648.7193446999881,649.421175400028,,,,,v,1,0.6957424998981878,None,564955,001,2024-10-17_11h49.46.040,motor_sequence,2024.2.1post4,59.923908655285594,2024-10-17 11h50.02.882028 +0530,
-50,x,57,57,13,x,1,0.80140640004538,None,,,,,13,57,57,1,649.4356281999499,,649.4217784999637,649.4356281999499,650.4354906999506,650.4354906999506,650.4354906999506,650.4354906999506,650.4354906999506,651.4353551999666,651.4353551999666,652.2544358000159,,,,,x,1,0.80140640004538,None,564955,001,2024-10-17_11h49.46.040,motor_sequence,2024.2.1post4,59.923908655285594,2024-10-17 11h50.02.882028 +0530,
